YearMonth,YearNbr,MonthNbr,LocationId,LocationName,EmployeeId,Title,StaffMember,TotalSales,BonusPaid,GrossWages,HealthPlanPaid,ParkingSubsPaid,TransportSubsPaid,TrainingSubsPaid,EmployerPensionPaid
20155,2015,5,283,Ottawa No.2 Discount Store,2144,Sales Specialist,Brian Smith,21789.5,370.4215,2600,39,,25,25,195
20155,2015,5,285,Toronto No.2 Discount Store,2154,Sales Specialist,James Maloj,2139,50.2665,4400,66,,25,25,330
20155,2015,5,286,Toronto No.3 Discount Store,2155,Sales Specialist,June Zilma,10060,236.41,4400,66,,25,25,330
20155,2015,5,288,Montreal No.2 Discount Store,2161,Sales Specialist,Lori Jones,31133.5,684.937,3360,50.4,,25,25,252
20155,2015,5,289,Vancouver  No.1 Discount Store,2171,Sales Specialist,Andrea Dunker,12587.4,276.9228,3360,50.4,,25,25,252
20155,2015,5,293,Hong Kong No.2 Discount Store,2731,Sales Specialist,Bib More,40441.878,808.83756,2849,42.735,,25,25,213.675
20155,2015,5,294,Tehran No.2 Discount Store,2741,Sales Specialist,Adam Savage,31600.046,632.00092,3071,46.065,,25,25,230.325
20155,2015,5,296,Bangkok No.2 Discount Store,2761,Sales Specialist,Jamie Oliver,44907.143,898.14286,2849,42.735,,25,25,213.675
20155,2015,5,263,Moscow  No.1 Discount Store,2771,Sales Specialist,Hugo Garcia,2539.6,43.1732,2502.5,37.5375,,25,25,187.6875
20155,2015,5,264,Ashgabat No.1 Discount Store,2783,Sales Specialist,Allan Guinot,27357.793,465.082481,2502.5,37.5375,,25,25,187.6875
20155,2015,5,299,Islamabad  No.2 Discount Store,2791,Sales Specialist,David Grahjam,26336.511,447.720687,2697.5,40.4625,,25,25,202.3125
20155,2015,5,268,Tokyo No.2 Discount Store,2811,Sales Specialist,Bes Jones,37109.783,742.19566,3071,46.065,,25,25,230.325
20155,2015,5,301,Osaka No.2 Discount Store,2831,Sales Specialist,Jonas Jones,38784.142,659.330414,2697.5,40.4625,,25,25,202.3125
20155,2015,5,281,Shanghai No.2 Discount Store,2902,Sales Specialist,Moira Gost,19212.42,326.61114,2502.5,37.5375,,25,25,187.6875
20155,2015,5,300,Sydney  No.2 Discount Store,2943,Sales Specialist,Dan Golders,38016.034,646.272578,2600,39,,25,25,195
20156,2015,6,304,Saint Petersburg Discount Store,14,Sales Specialist,Miguel Saenz,8689,173.78,3561.25,53.4188,,25,25,267.0938
20156,2015,6,305,Nizhny Novgorod Discount Store,15,Sales Specialist,Kim Akers,9019,153.323,3128.125,46.9219,,25,25,234.6094
20156,2015,6,302,Taipei  Discount Store,24,Sales Specialist,Ming-Yang Xie,46032.073,782.545241,3371.875,50.5781,,25,25,252.8906
20156,2015,6,303,Lisbon Discount Store,25,Sales Specialist,Antonio Alwan,22417.9,381.1043,3371.875,50.5781,,25,25,252.8906
20156,2015,6,1,Seattle No.1 Discount Store,35,Sales Specialist,Roy Antebi,8279.9,140.7583,3250,48.75,,25,25,243.75
20156,2015,6,3,Kennewick Discount Store,36,Sales Specialist,Prithvi Raj,17669.8,300.3866,3250,48.75,,25,25,243.75
20156,2015,6,4,Bellevue Discount Store,37,Sales Specialist,Luca Argentiero,14167.2,283.344,3700,55.5,,25,25,277.5
20156,2015,6,5,Redmond Discount Store,38,Sales Specialist,Suriya Sajjateerakool,18683.9,411.0458,4200,63,,25,25,315
20156,2015,6,6,Yakima Discount Store,39,Sales Specialist,Zainal Arifin,23629.9,519.8578,4200,63,,25,25,315
20156,2015,6,7,Granger Discount Store,40,Sales Specialist,Amy Strande,11114.8,244.5256,4200,63,,25,25,315
20156,2015,6,8,Sunnyside Discount Store,41,Sales Specialist,Ties Arts,4474.9,76.0733,3250,48.75,,25,25,243.75
20156,2015,6,9,Toppenish Discount Store,42,Sales Specialist,Daniel Taylor,28249.9,621.4978,4200,63,,25,25,315
20156,2015,6,10,Wapato Discount Store,43,Sales Specialist,Ronen Ashkenazi,14338.4,315.4448,4200,63,,25,25,315
20156,2015,6,11,Cle Elum Discount Store,44,Sales Specialist,Hans-Walter Untch,40579.9,689.8583,3250,48.75,,25,25,243.75
20156,2015,6,12,North Bend Discount Store,45,Sales Specialist,Chris Ashton,8089.8,177.9756,4200,63,,25,25,315
20156,2015,6,13,Snoqualmie Discount Store,46,Sales Specialist,Michael Vanderhyde,23238.8,511.2536,4200,63,,25,25,315
20156,2015,6,14,Fall City Discount Store,47,Sales Specialist,Vivian Atlas,1752.5,35.05,3700,55.5,,25,25,277.5
20156,2015,6,15,Renton Discount Store,48,Sales Specialist,Robin Wakefield,22659.9,498.5178,4200,63,,25,25,315
20156,2015,6,16,Everett Discount Store,49,Sales Specialist,Anahita Bahrami,5684.9,125.0678,4200,63,,25,25,315
20156,2015,6,18,Veradale Discount Store,50,Sales Specialist,Pieter Wycoff,27584.3,468.9331,3250,48.75,,25,25,243.75
20156,2015,6,19,Cheney Discount Store,51,Sales Specialist,Dev Balasubramanian,3817.9,64.9043,3250,48.75,,25,25,243.75
20156,2015,6,20,Englewood Discount Store,52,Sales Specialist,Steven Wright,8999.9,152.9983,3250,48.75,,25,25,243.75
20156,2015,6,22,Westminster Discount Store,54,Sales Specialist,Eiji Yasuda,24656,419.152,3250,48.75,,25,25,243.75
20156,2015,6,23,Grand Junction Discount Store,55,Sales Specialist,Ed Banti,29347.7,645.6494,4200,63,,25,25,315
20156,2015,6,24,New Castle Discount Store,56,Sales Specialist,Mrina Natarajan,11979.8,263.5556,4200,63,,25,25,315
20156,2015,6,25,Greeley  No.1 Discount Store,57,Sales Specialist,Dave Barnett,9259,185.18,3700,55.5,,25,25,277.5
20156,2015,6,26,Loveland Discount Store,58,Sales Specialist,Manuel Oliveira,10826.6,238.1852,4200,63,,25,25,315
20156,2015,6,27,Lafayette Discount Store,59,Sales Specialist,Adam Barr,18373.8,312.3546,3250,48.75,,25,25,243.75
20156,2015,6,28,Castle Rock Discount Store,60,Sales Specialist,Rok Palcic,34209.8,752.6156,4200,63,,25,25,315
20156,2015,6,29,Sedalia Discount Store,61,Sales Specialist,Shai Bassli,31360,533.12,3250,48.75,,25,25,243.75
20156,2015,6,30,Fort Collins Discount Store,62,Sales Specialist,Yossi Ran,31995.6,703.9032,4200,63,,25,25,315
20156,2015,6,32,Milliken Discount Store,63,Sales Specialist,Shaun Beasley,48774.2,829.1614,3250,48.75,,25,25,243.75
20156,2015,6,33,Berthoud Discount Store,64,Sales Specialist,Karolina Salas-Szlejter,26808.8,589.7936,4200,63,,25,25,315
20156,2015,6,34,Denver No.1 Discount Store,65,Area Manager,Anna Bedecs,14726.7,346.07745,5500,82.5,35,,25,467.5
20156,2015,6,21,Wheat Ridge Discount Store,66,Sales Specialist,Oliver Szimmetat,9197.8,202.3516,4200,63,,25,25,315
20156,2015,6,38,Thornton Discount Store,67,Sales Specialist,Ann Beebe,13499.8,296.9956,4200,63,,25,25,315
20156,2015,6,39,Littleton Discount Store,68,Sales Specialist,Jeff Teper,17178.8,377.9336,4200,63,,25,25,315
20156,2015,6,40,Aurora Discount Store,69,Sales Specialist,Allie Bellew,10235,173.995,3250,48.75,,25,25,243.75
20156,2015,6,41,Parker Discount Store,70,Sales Specialist,Siri Velauthapillai,22929.8,504.4556,4200,63,,25,25,315
20156,2015,6,42,Green Bay Discount Store,71,Sales Specialist,Nuno Bento,4989.9,84.8283,3250,48.75,,25,25,243.75
20156,2015,6,43,Appleton Discount Store,72,Sales Specialist,Anne Wallace,4999.8,109.9956,4200,63,,25,25,315
20156,2015,6,44,Menasha Discount Store,73,Sales Specialist,Matt Berg,15625.8,343.7676,4200,63,,25,25,315
20156,2015,6,45,Oshkosh Discount Store,74,Sales Specialist,John Yokim,6219.2,136.8224,4200,63,,25,25,315
20156,2015,6,54,Waukesha No.2 Discount Store,76,Sales Specialist,Bob Hare,20480,450.56,4200,63,,25,25,315
20156,2015,6,198,North Harford Discount Store,77,Sales Specialist,Jamie Curtiso,25729.7,566.0534,4200,63,,25,25,315
20156,2015,6,57,Port Washington Discount Store,79,Sales Specialist,Jimmy Bischoff,20198.3,444.3626,4200,63,,25,25,315
20156,2015,6,58,Sheboygan Discount Store,80,Sales Specialist,Michael Neipper,8609.9,146.3683,3250,48.75,,25,25,243.75
20156,2015,6,59,Manitowoc Discount Store,81,Sales Specialist,Ari Bixhorn,41798.9,919.5758,4200,63,,25,25,315
20156,2015,6,60,Madison Discount Store,82,Sales Specialist,Paulo Neves,17389.8,382.5756,4200,63,,25,25,315
20156,2015,6,61,Oregon Discount Store,83,Sales Specialist,Rex Bloesser,10419.8,177.1366,3250,48.75,,25,25,243.75
20156,2015,6,62,Stoughton Discount Store,84,Sales Specialist,Aaron Nicholls,36710,734.2,3700,55.5,,25,25,277.5
20156,2015,6,63,Edgerton Discount Store,85,Sales Specialist,Tomasz Bochenek,16784.1,369.2502,4200,63,,25,25,315
20156,2015,6,64,Fort Atkinson Discount Store,86,Sales Specialist,Toby Nixon,21179.8,360.0566,3250,48.75,,25,25,243.75
20156,2015,6,51,Racine No.1 Discount Store,87,Sales Specialist,Corinna Bolender,28309.1,622.8002,4200,63,,25,25,315
20156,2015,6,70,Midland Discount Store,89,Sales Specialist,Raffaella Bonaldi,9828.9,216.2358,4200,63,,25,25,315
20156,2015,6,71,Russellville Discount Store,90,Sales Specialist,Jerry Orman,19567.8,391.356,3700,55.5,,25,25,277.5
20156,2015,6,72,Minden Discount Store,91,Sales Specialist,Laurent Bonnet,3008,66.176,4200,63,,25,25,315
20156,2015,6,73,Shreveport Discount Store,92,Sales Specialist,Danni Ortman,28450,625.9,4200,63,,25,25,315
20156,2015,6,74,Marshall Discount Store,93,Sales Specialist,Thomas Bouchard,53769.7,1182.9334,4200,63,,25,25,315
20156,2015,6,75,Longview Discount Store,94,Sales Specialist,Scott Oveson,6488.9,110.3113,3250,48.75,,25,25,243.75
20156,2015,6,78,Beaumont No.2 Discount Store,95,Sales Specialist,Martin Skeese,18443.6,313.5412,3250,48.75,,25,25,243.75
20156,2015,6,77,Orange Discount Store,96,Sales Specialist,Tude Palma,21119.7,464.6334,4200,63,,25,25,315
20156,2015,6,79,Baytown Discount Store,97,Sales Specialist,Peter Bankov,29860,507.62,3250,48.75,,25,25,243.75
20156,2015,6,80,La Porte Discount Store,98,Sales Specialist,Dan Park,17734.8,390.1656,4200,63,,25,25,315
20156,2015,6,81,Bacliff Discount Store,99,Sales Specialist,Bryan Bredehoeft,20677.7,454.9094,4200,63,,25,25,315
20156,2015,6,82,Texas City Discount Store,100,Sales Specialist,Rajesh Patel,27327.8,546.556,3700,55.5,,25,25,277.5
20156,2015,6,83,Pasadena Discount Store,101,Sales Specialist,Alan Brewer,14896.2,327.7164,4200,63,,25,25,315
20156,2015,6,84,Humble Discount Store,102,Sales Specialist,Dorena Paschke,27424,466.208,3250,48.75,,25,25,243.75
20156,2015,6,85,Spring Discount Store,103,Sales Specialist,Nick Brigandi,22852.3,502.7506,4200,63,,25,25,315
20156,2015,6,86,Austin Discount Store,104,Sales Specialist,Leonids Paturskis,20719.9,352.2383,3250,48.75,,25,25,243.75
20156,2015,6,87,San Antonio Discount Store,105,Sales Specialist,Allison Brown,22039.9,484.8778,4200,63,,25,25,315
20156,2015,6,88,Cedar Park Discount Store,106,Sales Specialist,Yael Peled,14388.9,316.5558,4200,63,,25,25,315
20156,2015,6,89,Round Rock Discount Store,107,Sales Specialist,Robert Brown,10125,172.125,3250,48.75,,25,25,243.75
20156,2015,6,90,Dallas Discount Store,108,Sales Specialist,Lori Penor,7359.8,161.9156,4200,63,,25,25,315
20156,2015,6,91,Georgetown Discount Store,109,Sales Specialist,Daniel Brunner,19720,433.84,4200,63,,25,25,315
20156,2015,6,92,Hillsboro Discount Store,110,Sales Specialist,Michel Pereira,11839.9,201.2783,3250,48.75,,25,25,243.75
20156,2015,6,93,Arlington Discount Store,111,Sales Specialist,Chris Bryant,28217.6,620.7872,4200,63,,25,25,315
20156,2015,6,94,Grand Prairie Discount Store,112,Sales Specialist,Wirote Petchdenlarp,12158.7,267.4914,4200,63,,25,25,315
20156,2015,6,95,Desoto Discount Store,113,Sales Specialist,Brian Burke,8750.9,148.7653,3250,48.75,,25,25,243.75
20156,2015,6,96,Richardson Discount Store,114,Sales Specialist,Palle Petersen,23575.2,400.7784,3250,48.75,,25,25,243.75
20156,2015,6,97,Lewisville Discount Store,115,Sales Specialist,Tzipi Butnaru,15019.5,330.429,4200,63,,25,25,315
20156,2015,6,98,Denton Discount Store,116,Sales Specialist,Terrence Philip,42149.5,927.289,4200,63,,25,25,315
20156,2015,6,99,Fort Worth Discount Store,117,Sales Specialist,Rick Byham,9899.9,168.2983,3250,48.75,,25,25,243.75
20156,2015,6,100,Plano Discount Store,118,Sales Specialist,Michal Piaseczny,3189.7,70.1734,4200,63,,25,25,315
20156,2015,6,101,Miami No.1 Discount Store,119,Sales Specialist,Reina Cabatana,15359.7,261.1149,3250,48.75,,25,25,243.75
20156,2015,6,103,Jacksonville Discount Store,120,Sales Specialist,Pilar Pinilla,16249.9,276.2483,3250,48.75,,25,25,243.75
20156,2015,6,104,Tallahassee No.1 Discount Store,121,Sales Specialist,Iulian Calinov,11546.6,254.0252,4200,63,,25,25,315
20156,2015,6,107,Sebring Discount Store,123,Sales Specialist,Maria Cameron,9860.4,216.9288,4200,63,,25,25,315
20156,2015,6,108,Lakeland Discount Store,124,Sales Specialist,Ekaterina Podkolzina,23434.3,515.5546,4200,63,,25,25,315
20156,2015,6,109,Fort Lauderdale Discount Store,125,Sales Specialist,Jamie Campbell,16548.9,364.0758,4200,63,,25,25,315
20156,2015,6,110,Orlando Discount Store,126,Sales Specialist,Grigory Pogulsky,42577.9,936.7138,4200,63,,25,25,315
20156,2015,6,111,Tampa Discount Store,127,Sales Specialist,Paul Cannon,19116.9,324.9873,3250,48.75,,25,25,243.75
20156,2015,6,112,Key West Discount Store,128,Sales Specialist,Josh Pollock,9487.9,161.2943,3250,48.75,,25,25,243.75
20156,2015,6,113,Cape Canaveral Discount Store,129,Sales Specialist,Cyril Carbonati,10904.6,185.3782,3250,48.75,,25,25,243.75
20156,2015,6,114,Albany Discount Store,130,Sales Specialist,Cristina Potra,27039.7,459.6749,3250,48.75,,25,25,243.75
20156,2015,6,117,New York No.2 Discount Store,131,Sales Specialist,Jason Smarters,7838,133.246,3250,48.75,,25,25,243.75
20156,2015,6,124,Rochester No.2 Discount Store,132,Sales Specialist,Chris James,23821.6,524.0752,4200,63,,25,25,315
20156,2015,6,118,Syracuse Discount Store,133,Sales Specialist,Fernando Caro,8618.4,189.6048,4200,63,,25,25,315
20156,2015,6,119,Buffalo Discount Store,134,Sales Specialist,Vishwa Ranjan,8997.6,197.9472,4200,63,,25,25,315
20156,2015,6,17,Spokane Discount Store,135,Sales Specialist,Chase Carpenter,22412.8,448.256,3700,55.5,,25,25,277.5
20156,2015,6,46,Fond du Lac Discount Store,136,Sales Specialist,Arvind Rao,11479.6,252.5512,4200,63,,25,25,315
20156,2015,6,52,Burlington Discount Store,137,Sales Specialist,Carlos Carvallo,31669,696.718,4200,63,,25,25,315
20156,2015,6,53,East Troy Discount Store,138,Sales Specialist,Morten Rasmussen,12148.9,267.2758,4200,63,,25,25,315
20156,2015,6,120,Plattsburgh Discount Store,139,Sales Specialist,Gitte Casparij,18449.9,313.6483,3250,48.75,,25,25,243.75
20156,2015,6,121,Brooklyn Discount Store,140,Sales Specialist,Mike Ray,31900,542.3,3250,48.75,,25,25,243.75
20156,2015,6,122,Oswego Discount Store,141,Sales Specialist,Giorgio Cavaglieri,14774.6,251.1682,3250,48.75,,25,25,243.75
20156,2015,6,123,Ithaca Discount Store,142,Sales Specialist,April Reagan,26557.9,451.4843,3250,48.75,,25,25,243.75
20156,2015,6,125,Queens Discount Store,143,Sales Specialist,Luisa Cazzaniga,11539.9,253.8778,4200,63,,25,25,315
20156,2015,6,126,Elmira Discount Store,144,Sales Specialist,Barak Regev,13164.8,289.6256,4200,63,,25,25,315
20156,2015,6,127,Poestenkill Discount Store,145,Sales Specialist,Sean Chai,28826,634.172,4200,63,,25,25,315
20156,2015,6,128,Trenton No.1 Discount Store,146,Sales Specialist,Enoch Remick,10399.4,228.7868,4200,63,,25,25,315
20156,2015,6,130,Newark No.1 Discount Store,147,Sales Specialist,Greg Chapman,9716,194.32,3700,55.5,,25,25,277.5
20156,2015,6,132,Jersey City Discount Store,148,Sales Specialist,Bjorn Rettig,16059,273.003,3250,48.75,,25,25,243.75
20156,2015,6,133,Paterson Discount Store,149,Sales Specialist,Neil Charney,12649.7,215.0449,3250,48.75,,25,25,243.75
20156,2015,6,134,Clifton Discount Store,150,Sales Specialist,Don Richardson,7790,132.43,3250,48.75,,25,25,243.75
20156,2015,6,135,East Orange Discount Store,151,Sales Specialist,Ankur Chavda,15239.8,259.0766,3250,48.75,,25,25,243.75
20156,2015,6,136,Passaic Discount Store,152,Sales Specialist,Wendy Richardson,15303.7,260.1629,3250,48.75,,25,25,243.75
20156,2015,6,137,Bayonne Discount Store,153,Sales Specialist,Aik Chen,15630,343.86,4200,63,,25,25,315
20156,2015,6,138,Vineland Discount Store,154,Sales Specialist,Anders Riis,24440,537.68,4200,63,,25,25,315
20156,2015,6,139,New Brunswick Discount Store,155,Sales Specialist,Jeff Chia,14327.7,315.2094,4200,63,,25,25,315
20156,2015,6,140,Hackensack Discount Store,156,Sales Specialist,Titti Ringstrom,7204.6,158.5012,4200,63,,25,25,315
20156,2015,6,141,Atlantic City Discount Store,157,Sales Specialist,Michal Chmiela,14289.8,285.796,3700,55.5,,25,25,277.5
20156,2015,6,142,Montclair Discount Store,158,Sales Specialist,John Rodman,11788.9,259.3558,4200,63,,25,25,315
20156,2015,6,143,Hoboken Discount Store,159,Sales Specialist,Ray Chow,27106,596.332,4200,63,,25,25,315
20156,2015,6,144,Morristown Discount Store,160,Sales Specialist,Don Roessler,24868,547.096,4200,63,,25,25,315
20156,2015,6,145,Cape May Discount Store,161,Sales Specialist,Alice Ciccu,10379.6,228.3512,4200,63,,25,25,315
20156,2015,6,146,Boston Discount Store,162,Sales Specialist,Kelly Rollin,13489.5,296.769,4200,63,,25,25,315
20156,2015,6,148,Worcester No.2 Discount Store,163,Sales Specialist,David Isaacs,40998.9,901.9758,4200,63,,25,25,315
20156,2015,6,149,New Bedford Discount Store,164,Sales Specialist,Daniel Roth,17798,302.566,3250,48.75,,25,25,243.75
20156,2015,6,150,Attleboro Discount Store,165,Sales Specialist,Aaron Con,20819.2,353.9264,3250,48.75,,25,25,243.75
20156,2015,6,151,Lowell Discount Store,166,Sales Specialist,Pablo Rovira Diez,25069.8,551.5356,4200,63,,25,25,315
20156,2015,6,152,Leominster Discount Store,167,Sales Specialist,Kevin Cook,10566.8,232.4696,4200,63,,25,25,315
20156,2015,6,153,Hingham Discount Store,168,Sales Specialist,Erik Rucker,33701.8,674.036,3700,55.5,,25,25,277.5
20156,2015,6,154,Quincy Discount Store,169,Sales Specialist,Jim Corbin,32257.9,709.6738,4200,63,,25,25,315
20156,2015,6,155,Framingham Discount Store,170,Sales Specialist,Michael Ruggiero,8224.9,180.9478,4200,63,,25,25,315
20156,2015,6,156,Cambridge Discount Store,171,Sales Specialist,Cecilia Cornejo,16469.1,279.9747,3250,48.75,,25,25,243.75
20156,2015,6,157,Somerville Discount Store,172,Sales Specialist,Sharon Salavaria,39847.8,677.4126,3250,48.75,,25,25,243.75
20156,2015,6,158,Haverhill Discount Store,173,Sales Specialist,Robin Counts,35239.8,775.2756,4200,63,,25,25,315
20156,2015,6,159,Lynn Discount Store,174,Sales Specialist,Ken Sánchez,16149.9,355.2978,4200,63,,25,25,315
20156,2015,6,160,Northampton Discount Store,175,Sales Specialist,Ioan Crisiarcu,12807.8,217.7326,3250,48.75,,25,25,243.75
20156,2015,6,161,Holyoke Discount Store,176,Sales Specialist,Mandar Samant,14600,248.2,3250,48.75,,25,25,243.75
20156,2015,6,162,Pittsfield Discount Store,177,Sales Specialist,Scott Culp,6679.7,146.9534,4200,63,,25,25,315
20156,2015,6,163,Falmouth Discount Store,178,Sales Specialist,Patrick Sands,11886.5,261.503,4200,63,,25,25,315
20156,2015,6,164,Provincetown Discount Store,179,Sales Specialist,Pawel Czernek,8166.6,138.8322,3250,48.75,,25,25,243.75
20156,2015,6,165,Nantucket Discount Store,180,Sales Specialist,Mark Sargent,9270.8,203.9576,4200,63,,25,25,315
20156,2015,6,166,Bangor Discount Store,181,Sales Specialist,Apurva Dalia,16048,320.96,3700,55.5,,25,25,277.5
20156,2015,6,167,Bar Harbor Discount Store,182,Sales Specialist,Tihomir Sasic,34598.9,761.1758,4200,63,,25,25,315
20156,2015,6,168,Kennebunkport Discount Store,183,Sales Specialist,Jim Daly,14117.9,240.0043,3250,48.75,,25,25,243.75
20156,2015,6,169,Lewiston Discount Store,184,Sales Specialist,Michiyo Sato,11151.8,245.3396,4200,63,,25,25,315
20156,2015,6,170,Orono Discount Store,185,Sales Specialist,Mike Danseglio,18738.9,412.2558,4200,63,,25,25,315
20156,2015,6,171,South Portland Discount Store,186,Sales Specialist,Rimvydas Saulis,17750,301.75,3250,48.75,,25,25,243.75
20156,2015,6,172,Hartford Discount Store,187,Sales Specialist,Shannon Dascher,12506,275.132,4200,63,,25,25,315
20156,2015,6,173,Bridgeport Discount Store,188,Sales Specialist,George Schaller,13829.8,235.1066,3250,48.75,,25,25,243.75
20156,2015,6,174,Waterbury Discount Store,189,Sales Specialist,Andrew Davis,12699.9,279.3978,4200,63,,25,25,315
20156,2015,6,175,Old Saybrook Discount Store,190,Sales Specialist,Rainer Schiller,6328.8,107.5896,3250,48.75,,25,25,243.75
20156,2015,6,176,Darien Discount Store,191,Sales Specialist,Eric Davison,9177.7,201.9094,4200,63,,25,25,315
20156,2015,6,177,New Haven Discount Store,192,Sales Specialist,Boris Scholl,5497.7,120.9494,4200,63,,25,25,315
20156,2015,6,178,Litchfield County Discount Store,193,Sales Specialist,Denis Dehenne,16467.8,329.356,3700,55.5,,25,25,277.5
20156,2015,6,179,New London Discount Store,194,Sales Specialist,Andreas Schou,15173,333.806,4200,63,,25,25,315
20156,2015,6,180,Norfolk Discount Store,195,Sales Specialist,Axel Delgado,9715.4,213.7388,4200,63,,25,25,315
20156,2015,6,181,Virginia Beach Discount Store,196,Sales Specialist,Miguel Severino,12470.8,274.3576,4200,63,,25,25,315
20156,2015,6,182,Winchester Discount Store,197,Sales Specialist,Luca Dellamore,15179.9,333.9578,4200,63,,25,25,315
20156,2015,6,184,Alexandria Discount Store,198,Sales Specialist,Jill Shrader,8449.7,185.8934,4200,63,,25,25,315
20156,2015,6,185,Roanoke Discount Store,199,Sales Specialist,Molly Dempsey,13678,300.916,4200,63,,25,25,315
20156,2015,6,186,Charlottesville Discount Store,200,Sales Specialist,Alexandre Silva,21108,464.376,4200,63,,25,25,315
20156,2015,6,187,Fredericksburg Discount Store,201,Sales Specialist,Prashanth Desai,6353.5,139.777,4200,63,,25,25,315
20156,2015,6,188,Martinsville Discount Store,202,Sales Specialist,Alex Simmons,38349,843.678,4200,63,,25,25,315
20156,2015,6,189,Greenville Discount Store,203,Sales Specialist,Michael DeVoe,21970,483.34,4200,63,,25,25,315
20156,2015,6,190,Charleston Discount Store,204,Sales Specialist,David Simpson,10296.8,226.5296,4200,63,,25,25,315
20156,2015,6,191,Annapolis Discount Store,205,Sales Specialist,Cari Dick,16013.1,320.262,3700,55.5,,25,25,277.5
20156,2015,6,192,Baltimore Discount Store,206,Sales Specialist,Ashima Singhal,23723.8,521.9236,4200,63,,25,25,315
20156,2015,6,193,Howard Discount Store,207,Sales Specialist,Cliff Didcock,60349.4,1327.6868,4200,63,,25,25,315
20156,2015,6,194,Ridgely Discount Store,208,Sales Specialist,Bonnie Skelly,11212.8,246.6816,4200,63,,25,25,315
20156,2015,6,195,Queen Anne's County Discount Store,209,Sales Specialist,Blaine Dockter,5030,110.66,4200,63,,25,25,315
20156,2015,6,196,Parkville Discount Store,210,Sales Specialist,Egil Skjold,34979.9,769.5578,4200,63,,25,25,315
20156,2015,6,197,Back River Discount Store,211,Sales Specialist,Chris Downs,15729.8,267.4066,3250,48.75,,25,25,243.75
20156,2015,6,282,Ottawa No.1 Discount Store,214,Sales Specialist,Brian Smith,17028,289.476,3250,48.75,,25,25,243.75
20156,2015,6,284,Toronto No.1 Discount Store,215,Area Manager,Bernard Duerr,5079.9,119.37765,5500,82.5,35,,25,467.5
20156,2015,6,287,Montreal No.1 Discount Store,216,Area Manager,Lorrin Smith-Bates,15549.3,310.986,3700,55.5,35,,25,314.5
20156,2015,6,290,Vancouver  No.2 Discount Store,217,Sales Specialist,Dave Jennings,16252.9,357.5638,4200,63,,25,25,315
20156,2015,6,291,Calgary  Discount Store,218,Sales Specialist,Martin Spona,8778.4,193.1248,4200,63,,25,25,315
20156,2015,6,201,London Discount Store,219,Sales Specialist,Bart Duncan,13657,232.169,3250,48.75,,25,25,243.75
20156,2015,6,202,Edinburgh Discount Store,220,Sales Specialist,Jeff Stammler,13118.5,223.0145,3250,48.75,,25,25,243.75
20156,2015,6,203,Glasgow Discount Store,221,Sales Specialist,Shelley Dyck,6117.8,104.0026,3250,48.75,,25,25,243.75
20156,2015,6,204,York Discount Store,222,Sales Specialist,Mark Steele,39494.4,671.4048,3250,48.75,,25,25,243.75
20156,2015,6,205,Carlisle Discount Store,223,Sales Specialist,Witold Dyszkiewicz,16082,353.804,4200,63,,25,25,315
20156,2015,6,206,Manchester Discount Store,224,Sales Specialist,Brad Sutton,14709,323.598,4200,63,,25,25,315
20156,2015,6,207,Lancashire Discount Store,225,Sales Specialist,Terry Earls,13969.4,237.4798,3250,48.75,,25,25,243.75
20156,2015,6,208,West Yorkshire Discount Store,226,Sales Specialist,Bernard Tham,26849.9,456.4483,3250,48.75,,25,25,243.75
20156,2015,6,209,Baildon Discount Store,227,Sales Specialist,Josh Edwards,15819.1,348.0202,4200,63,,25,25,315
20156,2015,6,210,Cheshire Discount Store,228,Sales Specialist,Sandhya Thodla,15087.3,301.746,3700,55.5,,25,25,277.5
20156,2015,6,211,Stockport Discount Store,229,Sales Specialist,Vladimir Egorov,4094.8,90.0856,4200,63,,25,25,315
20156,2015,6,212,Liverpool Discount Store,230,Sales Specialist,Iben Thorell,20677,454.894,4200,63,,25,25,315
20156,2015,6,213,Knotty Ash Discount Store,231,Sales Specialist,Patrick Elliott,7578.8,166.7336,4200,63,,25,25,315
20156,2015,6,214,Leeds Discount Store,232,Sales Specialist,Justin Thorp,8790,193.38,4200,63,,25,25,315
20156,2015,6,215,Paris Discount Store,233,Sales Specialist,Anil Elson,29669.7,652.7334,4042.5,60.6375,,25,25,303.1875
20156,2015,6,216,Marseille Discount Store,234,Sales Specialist,Danielle Tiedt,6119.7,134.6334,4042.5,60.6375,,25,25,303.1875
20156,2015,6,217,Lyon Discount Store,235,Sales Specialist,Michael Entin,11209.6,190.5632,3128.125,46.9219,,25,25,234.6094
20156,2015,6,218,Toulouse Discount Store,236,Sales Specialist,Olinda Turner,6489,110.313,3128.125,46.9219,,25,25,234.6094
20156,2015,6,219,Nice Discount Store,237,Sales Specialist,Ebru Ersan,6515.4,110.7618,3128.125,46.9219,,25,25,234.6094
20156,2015,6,220,Nantes Discount Store,238,Sales Specialist,Tjeerd Veninga,26675,586.85,4042.5,60.6375,,25,25,303.1875
20156,2015,6,221,Strasbourg Discount Store,239,Sales Specialist,Modesto Estrada,15491.8,340.8196,4042.5,60.6375,,25,25,303.1875
20156,2015,6,222,Roma Discount Store,240,Sales Specialist,Gregory Verny,13279.8,225.7566,3128.125,46.9219,,25,25,234.6094
20156,2015,6,224,Firenze Discount Store,242,Sales Specialist,Peter Villadsen,14496,289.92,3561.25,53.4188,,25,25,267.0938
